,SPY,Regime,Level,Equity_vs_Bond,US10Y,Jobless_Claims_MA,VIX,Market_Breadth,spread_10y2y,DXY,Copper_Gold_Ratio
2018-05-08,235.8748016357422,5,2,6.101399016800437,2.97,219200.0,14.710000038146973,0.36790674337803575,0.4600000000000004,93.12000274658205,0.0023174542115955822
2018-05-09,238.1547393798828,5,2,6.148453974568215,3.0,218050.0,13.420000076293944,0.3673382813582698,0.45999999999999996,93.04000091552734,0.0023179286852074584
2018-05-10,240.38162231445312,5,2,6.0791597190573965,2.97,216900.0,13.229999542236328,0.3671144147546759,0.43000000000000016,92.6500015258789,0.0023413839014721264
2018-05-11,241.11508178710935,5,2,6.108001104345688,2.97,215750.0,12.649999618530272,0.3663578542535692,0.43000000000000016,92.54000091552734,0.0023464746236620385
2018-05-14,241.22999572753903,5,2,6.10318540802273,3.0,215050.0,12.93000030517578,0.366327236670129,0.4500000000000002,92.58999633789062,0.002338397290106287
2018-05-15,239.56863403320312,5,2,6.188948886991077,3.08,214350.0,14.630000114440918,0.36701896197350764,0.5,93.22000122070312,0.0023605399654303017
2018-05-16,240.5760040283203,5,2,6.122763703695218,3.09,213650.0,13.420000076293944,0.3675035228421676,0.5099999999999998,93.38999938964844,0.0023705628330867707
2018-05-17,240.37278747558597,5,2,6.212395493125155,3.11,212950.0,13.43000030517578,0.3682839365099033,0.54,93.47000122070312,0.002388604269023667
2018-05-18,239.7718505859375,5,2,6.249323488551081,3.06,212250.0,13.420000076293944,0.36844635072301296,0.5100000000000002,93.63999938964844,0.0023647498323685597
2018-05-21,241.57467651367188,5,2,6.2582748714074805,3.06,213400.0,13.079999923706056,0.3680692980814988,0.48,93.68000030517578,0.0023914897835058987
2018-05-22,240.9029693603516,5,2,6.219405178774518,3.06,214550.0,13.220000267028809,0.3676896558909949,0.4700000000000002,93.61000061035156,0.0024146474227305383
2018-05-23,241.5657501220703,5,2,6.239199585478792,3.01,215700.0,12.579999923706056,0.36736397302222384,0.48,94.01000213623048,0.0023737685493161013
2018-05-24,241.07086181640625,5,2,6.260080398511614,2.98,216850.0,12.529999732971191,0.36804609458174725,0.48,93.77999877929688,0.0023667255637570914
2018-05-25,240.4965057373047,5,2,6.21960815650852,2.93,218000.0,13.220000267028809,0.36813067727991666,0.4500000000000002,94.19000244140624,0.0023532569610656318
2018-05-29,237.73052978515625,5,2,6.294492054621403,2.77,218650.0,17.020000457763672,0.3684687034095452,0.4500000000000002,94.83000183105467,0.0023500424736463653
2018-05-30,240.9029693603516,5,2,6.328253496227225,2.84,219300.0,14.9399995803833,0.36844669532209545,0.41999999999999993,94.1500015258789,0.0023507491194922512
2018-05-31,239.4272308349609,5,2,6.292241648002298,2.83,219950.0,15.43000030517578,0.36741706430707904,0.43000000000000016,93.98999786376952,0.0023521268711353045
2018-06-01,241.77789306640625,5,2,6.266243727391619,2.89,220600.0,13.460000038146973,0.36693387556424184,0.41999999999999993,94.19000244140624,0.002387627376649406
2018-06-04,242.92665100097656,5,2,6.232787173733445,2.94,221300.0,12.739999771118164,0.3664498364084261,0.41999999999999993,94.0199966430664,0.0024178330757948
2018-06-05,243.10345458984372,5,2,6.285675396251918,2.92,221900.0,12.399999618530272,0.36686199019986665,0.4299999999999997,93.88999938964844,0.002459344882266829
2018-06-06,245.1358337402344,5,2,6.244106198088569,2.97,222500.0,11.640000343322754,0.3665836675023849,0.4500000000000002,93.66000366210938,0.002509058648923196
2018-06-07,245.10939025878903,5,2,6.340271119943636,2.93,223100.0,12.130000114440918,0.3668003258818804,0.43000000000000016,93.4000015258789,0.002516362524321009
2018-06-08,245.83404541015625,5,2,6.371368471672468,2.93,223700.0,12.18000030517578,0.36744999373098347,0.43000000000000016,93.5500030517578,0.0025367845657245816
2018-06-11,246.16091918945312,5,2,6.37984017577738,2.96,224250.0,12.350000381469728,0.3677381706704308,0.43999999999999995,93.58000183105467,0.0025025020422389213
2018-06-12,246.4790954589844,5,2,6.404677208333404,2.96,224250.0,12.34000015258789,0.36832043252709323,0.41999999999999993,93.8000030517578,0.002503667769193038
2018-06-13,245.6925811767578,5,2,6.427355834940667,2.98,224250.0,12.9399995803833,0.3676615631297274,0.3900000000000001,93.70999908447266,0.0025044335302617936
2018-06-14,246.31114196777344,5,2,6.487353030064334,2.94,224250.0,12.119999885559082,0.36769019827289223,0.3500000000000001,94.7699966430664,0.002466641137936364
2018-06-15,245.99696350097656,5,2,6.530647239312886,2.93,224250.0,11.979999542236328,0.36816690120624695,0.38000000000000034,94.79000091552734,0.0024643025989240265
2018-06-18,245.49102783203125,5,2,6.597439716886449,2.92,224050.0,12.3100004196167,0.3682509867296516,0.3599999999999999,94.75,0.0024318288733078076
2018-06-19,244.55003356933597,5,2,6.645508237778353,2.89,223450.0,13.350000381469728,0.36817072570366527,0.3500000000000001,95.08999633789062,0.002388287884825088
2018-06-20,244.96730041503903,5,2,6.628160536456441,2.93,222850.0,12.789999961853027,0.36857557382106854,0.3700000000000001,95.05999755859376,0.002396554503299509
2018-06-21,243.4315490722656,5,2,6.680550342982917,2.9,222250.0,14.640000343322754,0.3687521507779157,0.33999999999999986,94.87000274658205,0.002387152945018651
2018-06-22,243.87542724609372,5,2,6.624159630168887,2.9,221650.0,13.770000457763672,0.36904618892271734,0.33999999999999986,94.5199966430664,0.002392693680128496
2018-06-25,240.55560302734372,5,2,6.622955027595029,2.87,221250.0,17.329999923706055,0.37004410134517796,0.33000000000000007,94.27999877929688,0.0023640962078966647
2018-06-26,241.08819580078125,5,2,6.66376187697607,2.88,221250.0,15.920000076293944,0.3695882444229592,0.3500000000000001,94.68000030517578,0.0023850071918246696
2018-06-27,239.0909576416016,5,2,6.7381387758840665,2.83,221250.0,17.90999984741211,0.369357552604447,0.31000000000000005,95.29000091552734,0.0023862547328065316
2018-06-28,240.4579620361328,5,2,6.719515454234472,2.84,221250.0,16.850000381469727,0.3687443019400199,0.31999999999999984,95.38999938964844,0.002366965793276507
2018-06-29,240.80416870117188,5,2,6.629798515164847,2.85,221250.0,16.09000015258789,0.36886571496898046,0.33000000000000007,94.62999725341795,0.0023583472069454137
2018-07-02,241.31900024414065,5,2,6.710567083470706,2.87,221500.0,15.600000381469728,0.3679343553198143,0.30000000000000027,94.87000274658205,0.002364494146301431
2018-07-03,240.466796875,5,2,6.682197171948712,2.83,221750.0,16.139999389648438,0.3690569756191165,0.30000000000000027,94.58999633789062,0.002321828024605127
2018-07-05,242.4285888671875,5,2,6.754017687859109,2.84,222000.0,14.970000267028809,0.3688033585518448,0.29000000000000004,94.47000122070312,0.0022381291513540744
2018-07-06,244.4791717529297,5,2,6.718573491821662,2.82,222250.0,13.369999885559082,0.368491392592035,0.29000000000000004,94.04000091552734,0.0022426850468422787
2018-07-09,246.68040466308597,5,2,6.6594086364778535,2.86,221900.0,12.6899995803833,0.36799508265483444,0.29000000000000004,94.08000183105467,0.002256577411764392
2018-07-10,247.5680389404297,5,2,6.698529571141603,2.87,221600.0,12.640000343322754,0.36762638309102974,0.28000000000000025,94.11000061035156,0.002255941874518675
2018-07-11,245.7572784423828,5,2,6.781818428721466,2.85,221300.0,13.630000114440918,0.36742634662508866,0.27,94.72000122070312,0.002199468857755678
2018-07-12,247.9853515625,5,2,6.751162850834918,2.85,221000.0,12.579999923706056,0.3661640547163273,0.25,94.80999755859376,0.002223293082302354
2018-07-13,248.1806640625,5,2,6.751859200660211,2.83,220700.0,12.18000030517578,0.36622717274540895,0.2400000000000002,94.75,0.002234591832431412
2018-07-16,247.9586944580078,5,2,6.782943237659309,2.85,219850.0,12.829999923706056,0.36546512198203335,0.26000000000000023,94.51000213623048,0.0022267991469571403
2018-07-17,248.9617462158203,5,2,6.760773405344572,2.86,219200.0,12.0600004196167,0.3651482410746731,0.23999999999999977,94.97000122070312,0.0022350494859342766
2018-07-18,249.48545837402344,5,2,6.7827157779455565,2.88,218550.0,12.100000381469728,0.36522025098164984,0.2799999999999998,95.08000183105467,0.00224414905315379
2018-07-19,248.5445251464844,5,2,6.8413260071575435,2.84,217900.0,12.869999885559082,0.3665328124295903,0.23999999999999977,95.16999816894533,0.0021973167989802374
2018-07-20,248.260498046875,5,2,6.73713048138495,2.89,217250.0,12.859999656677246,0.3657582360172096,0.29000000000000004,94.45999908447266,0.0022334282647404743
2018-07-23,248.72203063964844,5,2,6.794478173746972,2.96,216850.0,12.619999885559082,0.36511458998136653,0.31999999999999984,94.66999816894533,0.002236111101761363
2018-07-24,249.97369384765625,5,2,6.730037586228181,2.95,216250.0,12.40999984741211,0.3631119998222469,0.3200000000000003,94.61000061035156,0.002287768523950127
2018-07-25,252.10403442382807,5,2,6.6788674106432255,2.94,215650.0,12.289999961853027,0.36322497002461585,0.2799999999999998,94.36000061035156,0.0022787071127541468
2018-07-26,251.5093688964844,5,2,6.737929595990988,2.98,215050.0,12.140000343322754,0.3653663143868094,0.29000000000000004,94.75,0.002288418990515517
2018-07-27,249.80503845214844,5,2,6.668311421094505,2.96,214450.0,13.029999732971191,0.3656953729113579,0.29000000000000004,94.68000030517578,0.0022799770655128997
2018-07-30,248.50018310546875,5,2,6.64388547394015,2.98,213700.0,14.260000228881836,0.36603692636512947,0.31999999999999984,94.36000061035156,0.0022754441437512055
2018-07-31,249.7250823974609,5,2,6.64091534031328,2.96,212650.0,12.829999923706056,0.3667199825393929,0.29000000000000004,94.48999786376952,0.0023036692965644344
2018-08-01,249.30789184570312,5,2,6.689467746992228,3.0,211600.0,13.149999618530272,0.3649559124926049,0.33000000000000007,94.62000274658205,0.0022456686429673457
2018-08-02,250.66604614257807,5,2,6.816365309861709,2.98,210550.0,12.1899995803833,0.36443925333203475,0.31999999999999984,95.16999816894533,0.0022526020593819753
2018-08-03,251.7400665283203,5,2,6.792925252976504,2.95,209500.0,11.640000343322754,0.36471972392836793,0.3200000000000003,95.13999938964844,0.0022677483902743475
2018-08-06,252.6632843017578,5,2,6.870676235147622,2.94,209200.0,11.270000457763672,0.36424957367922695,0.2999999999999998,95.36000061035156,0.0022513652251331725
2018-08-07,253.49771118164065,5,2,6.823375730195081,2.98,208900.0,10.93000030517578,0.3637728759002014,0.2999999999999998,95.22000122070312,0.002266038353489333
2018-08-08,253.39112854003903,5,2,6.829751803034888,2.96,208600.0,10.850000381469728,0.36327215773876825,0.2799999999999998,95.0999984741211,0.002260019815663355
2018-08-09,253.04502868652344,5,2,6.840517532076608,2.93,208300.0,11.270000457763672,0.3633555378552939,0.29000000000000004,95.5,0.0022737024694207274
2018-08-10,251.3495635986328,5,2,6.942564913830881,2.87,208000.0,13.15999984741211,0.36334405730296865,0.26000000000000023,96.36000061035156,0.0022562134682332442
2018-08-13,250.4085998535156,5,2,7.032176682240492,2.88,208050.0,14.779999732971191,0.3628294770668399,0.27,96.38999938964844,0.0022848986586791035
2018-08-14,252.0064239501953,5,2,7.033997170513759,2.89,208100.0,13.3100004196167,0.36357316127347816,0.26000000000000023,96.7300033569336,0.002242665478689573
2018-08-15,250.1246032714844,5,2,7.188341340580072,2.86,208150.0,14.640000343322754,0.3638688139200152,0.25,96.6999969482422,0.002171549827429899
2018-08-16,252.14845275878903,5,2,7.201397850645567,2.87,208200.0,13.449999809265137,0.36381778515819946,0.2400000000000002,96.6500015258789,0.0022219862495757845
2018-08-17,253.03602600097656,5,2,7.1514156502359105,2.87,208250.0,12.640000343322754,0.3644709822469064,0.26000000000000023,96.0999984741211,0.002230769261572141
2018-08-20,253.5775909423828,5,2,7.134606690923142,2.82,208100.0,12.489999771118164,0.3654115444264063,0.21999999999999975,95.9000015258789,0.0022442702738358525
2018-08-21,254.1722412109375,5,2,7.061404049826606,2.85,207950.0,12.859999656677246,0.365482716663649,0.2400000000000002,95.26000213623048,0.00225515692480096
2018-08-22,254.02142333984372,5,2,7.001774254364188,2.82,207800.0,12.25,0.36491034595605315,0.21999999999999975,95.1500015258789,0.0022306276332666334
2018-08-23,253.6841583251953,5,2,7.107431021021935,2.82,207650.0,12.40999984741211,0.3645020629522999,0.20999999999999996,95.62000274658205,0.0022346250329985775
2018-08-24,255.21090698242188,5,2,7.019964326220648,2.82,207500.0,11.989999771118164,0.36426852838258605,0.18999999999999995,95.1500015258789,0.0022374200219641553
2018-08-27,257.2258605957031,5,2,6.975665629268612,2.85,207700.0,12.15999984741211,0.3634485465684998,0.18000000000000016,94.77999877929688,0.002237386206539334
2018-08-28,257.3500366210937,5,2,7.004509967623379,2.88,207900.0,12.5,0.3636119110914631,0.20999999999999996,94.72000122070312,0.0022643696474180974
2018-08-29,258.7348327636719,5,2,6.999085305196836,2.89,208100.0,12.25,0.3630810666338925,0.2200000000000002,94.5999984741211,0.002249066094334762
2018-08-30,257.6874084472656,5,2,7.157397305370219,2.86,208300.0,13.529999732971191,0.3622224786860954,0.21999999999999975,94.72000122070312,0.002246389021180428
2018-08-31,257.6962890625,5,2,7.1211664988106005,2.86,208500.0,12.859999656677246,0.36234520721461566,0.23999999999999977,95.13999938964844,0.002206948114360545
2018-09-04,257.2524108886719,5,2,7.249970731210163,2.9,208050.0,13.15999984741211,0.3626316440059708,0.23999999999999977,95.41999816894533,0.0021660937488166025
2018-09-05,256.5601501464844,5,2,7.3361773107844,2.9,207600.0,13.90999984741211,0.3637799107715831,0.23999999999999977,95.12999725341795,0.002169637558306221
2018-09-06,255.787841796875,5,2,7.307089964064589,2.88,207150.0,14.649999618530272,0.36419673510819334,0.23999999999999977,95.0199966430664,0.0021859086241848603
2018-09-07,255.29074096679688,5,2,7.329747040629464,2.94,206700.0,14.880000114440918,0.36360822543709087,0.22999999999999998,95.37000274658205,0.0021812164398677396
2018-09-10,255.7345428466797,5,2,7.415665364044076,2.94,206400.0,14.15999984741211,0.3643407485486567,0.20999999999999996,95.1500015258789,0.002188181137698894
2018-09-11,256.577880859375,5,2,7.423879092287076,2.98,206300.0,13.220000267028809,0.36341504724804297,0.2200000000000002,95.05999755859376,0.0021783503750797658
2018-09-12,256.63995361328125,5,2,7.3880442092529135,2.97,206200.0,13.140000343322754,0.3639726630753648,0.22999999999999998,94.8000030517578,0.00220677352360222
2018-09-13,258.1579284667969,5,2,7.332654762567771,2.97,206100.0,12.369999885559082,0.36335200268484963,0.2100000000000004,94.54000091552734,0.002216722128196882
2018-09-14,258.2023010253906,5,2,7.340904286846091,2.99,206000.0,12.06999969482422,0.3637621822497779,0.2100000000000004,94.9800033569336,0.0021987448177577065
2018-09-17,256.83526611328125,5,2,7.3687731006682675,2.99,206000.0,13.68000030517578,0.3644765052855414,0.2100000000000004,94.51000213623048,0.002195132288377363
2018-09-18,258.2287902832031,5,2,7.338160389011849,3.05,205950.0,12.789999961853027,0.3641975297699347,0.23999999999999977,94.62000274658205,0.002266042599049019
2018-09-19,258.50408935546875,5,2,7.245875381111171,3.08,205900.0,11.75,0.36364111801415283,0.27,94.5500030517578,0.0022542007554611286
2018-09-20,260.59893798828125,5,2,7.224808913549807,3.07,205850.0,11.800000190734863,0.3629926424934298,0.2599999999999998,93.91000366210938,0.0022558448568062144
2018-09-21,260.3607482910156,5,2,7.184809874470062,3.07,205800.0,11.68000030517578,0.36355909118454066,0.2599999999999998,94.22000122070312,0.002371259024588056
2018-09-24,259.4958801269531,5,2,7.243042688997894,3.08,205700.0,12.199999809265137,0.36219265988260124,0.25,94.26000213623048,0.0023480362462194645
2018-09-25,259.25518798828125,5,2,7.2076536959244555,3.1,205400.0,12.420000076293944,0.3615493743933392,0.27,94.12999725341795,0.0023362499475479124
2018-09-26,258.4793701171875,5,2,7.171045656419843,3.06,205100.0,12.890000343322754,0.36124553888308786,0.22999999999999998,94.19000244140624,0.002350921207536605
2018-09-27,259.2016906738281,5,2,7.156135822591293,3.06,204800.0,12.40999984741211,0.36027270080335355,0.22999999999999998,95.0,0.0023382388467845737
2018-09-28,259.2284545898437,5,2,7.205231648816125,3.05,204500.0,12.119999885559082,0.360809647723123,0.23999999999999977,95.19000244140624,0.0023390683515503085
2018-10-01,260.12896728515625,5,2,7.228578215887253,3.09,204450.0,12.0,0.35956059933087015,0.27,95.3000030517578,0.0023367871169055407
2018-10-02,259.9773864746094,5,2,7.31639445774213,3.05,204900.0,12.050000190734863,0.35926513266499505,0.22999999999999998,95.51000213623048,0.0023245176476572073
2018-10-03,260.1200866699219,5,2,7.381355735888114,3.15,205350.0,11.609999656677246,0.3591016546383196,0.2999999999999998,95.76000213623048,0.0023554200746495127
2018-10-04,258.0871276855469,5,2,7.511269181044413,3.19,205800.0,14.220000267028809,0.359419517490779,0.31999999999999984,95.75,0.0023095558116233332
2018-10-05,256.6426086425781,5,2,7.496664920940909,3.23,206250.0,14.81999969482422,0.359668310212119,0.3500000000000001,95.62000274658205,0.002290209822966536
2018-10-08,256.6426086425781,5,2,7.485666180731742,3.23,206600.0,15.6899995803833,0.3601117583161755,0.3500000000000001,95.7699966430664,0.0023260723215569427
2018-10-09,256.2680358886719,5,2,7.502255619617525,3.21,206950.0,15.949999809265137,0.3589297259112979,0.33000000000000007,95.68000030517578,0.0023542791368337105
2018-10-10,248.1537170410156,5,2,7.487022760191905,3.22,207300.0,22.959999084472656,0.36004447395382483,0.3400000000000003,95.51000213623048,0.002328260270513057
2018-10-11,242.6877899169922,5,2,7.3969388680508885,3.14,207650.0,24.979999542236328,0.35999878527137774,0.29000000000000004,95.0199966430664,0.0022860645127384138
2018-10-12,246.05841064453125,5,2,7.285610355203055,3.15,208000.0,21.309999465942383,0.35816356689117806,0.2999999999999998,95.22000122070312,0.002292915227660486
2018-10-15,244.67626953125,5,2,7.322839690675392,3.16,208100.0,21.299999237060547,0.3600435956012509,0.31000000000000005,95.06999969482422,0.0022672047291246483
2018-10-16,250.02630615234372,5,2,7.299822680284232,3.16,208200.0,17.6200008392334,0.35941423766200387,0.29000000000000004,95.0500030517578,0.002257394145247752
2018-10-17,250.0708923339844,5,2,7.391575703836271,3.19,208300.0,17.399999618530273,0.35861476902972944,0.2999999999999998,95.58000183105467,0.0022611751821154068
2018-10-18,246.45962524414065,5,2,7.481318621257614,3.17,208400.0,20.059999465942383,0.3592148899657986,0.2999999999999998,95.9000015258789,0.002231960825369983
2018-10-19,246.3258514404297,5,2,7.407519522892781,3.2,208500.0,19.88999938964844,0.3583435476374558,0.28000000000000025,95.70999908447266,0.002259038420926973
2018-10-22,245.22023010253903,5,2,7.295195893728002,3.2,209100.0,19.63999938964844,0.35756659939954283,0.28000000000000025,96.01000213623048,0.002271536226943134
2018-10-23,243.97183227539065,5,2,7.338578922215191,3.17,209700.0,20.709999084472656,0.35709910814589435,0.2799999999999998,95.95999908447266,0.002227176848260686
2018-10-24,236.579833984375,5,2,7.353560907474565,3.1,210300.0,25.229999542236328,0.3584849194711005,0.26000000000000023,96.43000030517578,0.0022369277618779935
2018-10-25,240.8242034912109,5,2,7.343891775387303,3.14,210900.0,24.21999931335449,0.35678493257313176,0.28000000000000025,96.68000030517578,0.0022361892143139984
2018-10-26,236.5886993408203,5,2,7.298688702116715,3.08,211500.0,24.15999984741211,0.35750915651692666,0.27,96.36000061035156,0.002226369134311018
2018-10-29,235.27798461914065,5,2,7.386227352725052,3.08,211800.0,24.700000762939453,0.3596495870272721,0.27,96.58000183105467,0.0022364231263826994
2018-10-30,238.764404296875,5,2,7.3524982608628235,3.12,212100.0,23.350000381469727,0.3612564469686977,0.28000000000000025,97.01000213623048,0.002178145067879023
2018-10-31,241.31460571289065,5,2,7.351329566744691,3.15,212400.0,21.229999542236328,0.35950721204462094,0.2799999999999998,97.12999725341795,0.002197063402865143
2018-11-01,243.88275146484372,5,2,7.1731194829893035,3.14,212700.0,19.34000015258789,0.3608919421138578,0.30000000000000027,96.27999877929688,0.002201860776611131
2018-11-02,242.4381256103516,5,2,7.085212812128376,3.22,213000.0,19.51000022888184,0.3617420858266316,0.31000000000000005,96.54000091552734,0.002277195481112622
2018-11-05,243.77569580078125,5,2,7.1051561810831325,3.2,213350.0,19.959999084472656,0.36245139922899755,0.29000000000000004,96.3499984741211,0.0022406082036075755
2018-11-06,245.3183135986328,5,2,7.162367100705147,3.22,213700.0,19.90999984741211,0.3626708251900629,0.29000000000000004,96.31999969482422,0.002231165120027989
2018-11-07,250.5702362060547,5,2,7.1803925186731465,3.22,214050.0,16.360000610351562,0.3605212378430521,0.26000000000000023,96.0,0.0022447399827327545
2018-11-08,250.1155242919922,5,2,7.358255106993656,3.24,214400.0,16.719999313354492,0.3608966157057185,0.26000000000000023,96.63999938964844,0.002238122441666732
2018-11-09,247.67225646972656,5,2,7.423681488006542,3.19,214750.0,17.360000610351562,0.3612392214644546,0.25,96.91000366210938,0.0022268733571885134
2018-11-12,243.0444793701172,5,2,7.3889333902218475,3.19,215400.0,20.450000762939453,0.36249691819452123,0.25,97.54000091552734,0.002229251531213641
2018-11-13,242.58973693847656,5,2,7.291490767115243,3.14,216050.0,20.020000457763672,0.36303207607375376,0.25,97.3000030517578,0.002240660561746896
2018-11-14,240.93121337890625,5,2,7.198115777220242,3.12,216700.0,21.25,0.36320494515780827,0.26000000000000023,96.8000030517578,0.00224314928356835
2018-11-15,243.4456787109375,5,2,7.114658379401258,3.11,217350.0,19.979999542236328,0.3625110752757725,0.25,96.93000030517578,0.0022666556413280864
2018-11-16,244.0788726806641,5,2,7.119211312262407,3.08,218000.0,18.13999938964844,0.36271868265679447,0.27,96.47000122070312,0.002296854348514728
2018-11-19,239.95037841796875,5,2,7.094190136973138,3.06,218400.0,20.100000381469727,0.3641422392884678,0.27,96.19000244140624,0.0022929442882649916
2018-11-20,235.50973510742188,5,2,7.116339759588318,3.06,218800.0,22.479999542236328,0.3645013666256197,0.27,96.80999755859376,0.002269483179807467
2018-11-21,236.31228637695312,5,2,7.010956938892889,3.06,219200.0,20.799999237060547,0.36552388389666096,0.25,96.70999908447266,0.002279735683813306
2018-11-23,234.73406982421875,5,2,7.046497119294816,3.05,219600.0,21.520000457763672,0.36689961707103413,0.23999999999999977,96.91999816894533,0.0022690417237402863
2018-11-26,238.52366638183597,5,2,7.07304640577757,3.07,220600.0,18.899999618530277,0.36595322752780896,0.22999999999999998,97.06999969482422,0.00226069513978662
2018-11-27,239.3261566162109,5,2,7.047788943950242,3.06,221650.0,19.020000457763672,0.36490909261314963,0.22999999999999998,97.37000274658205,0.002237863367881457
2018-11-28,244.8367462158203,5,2,7.041461390082961,3.06,222700.0,18.489999771118164,0.3632053567761572,0.25,96.79000091552734,0.002289176312368269
2018-11-29,244.30172729492188,5,2,7.087587868252045,3.03,223750.0,18.790000915527344,0.3629254520673171,0.21999999999999975,96.77999877929688,0.002269422573118284
2018-11-30,245.79087829589844,5,2,7.137732508360159,3.01,224800.0,18.06999969482422,0.36218741058486476,0.20999999999999996,97.2699966430664,0.002276266206617868
2018-12-03,249.0453948974609,5,2,7.089014668232308,2.98,225600.0,16.440000534057617,0.3617791911607795,0.1499999999999999,97.04000091552734,0.0022688223787703517
2018-12-04,240.97576904296875,5,2,7.008140136283547,2.91,226300.0,20.739999771118164,0.3626654162066407,0.11000000000000032,96.97000122070312,0.0022145678533441867
2018-12-06,240.61021423339844,5,2,7.062937377727398,2.87,227000.0,21.190000534057617,0.36212452431666386,0.1200000000000001,96.80999755859376,0.002213472277955714
2018-12-07,235.0193634033203,5,2,7.030293555580179,2.85,227700.0,23.229999542236328,0.36269084818827196,0.1299999999999999,96.51000213623048,0.0022116617141895276
2018-12-10,235.4652099609375,5,2,7.118600650416666,2.85,227200.0,22.63999938964844,0.36133472374076625,0.1299999999999999,97.22000122070312,0.002185816519771524
2018-12-11,235.5186309814453,5,2,7.066493242858114,2.89,226700.0,21.76000022888184,0.36099254360995947,0.11000000000000032,97.38999938964844,0.0022272324487069284
2018-12-12,236.70465087890625,5,2,6.987839832645106,2.91,226050.0,21.459999084472656,0.3609965488868587,0.14000000000000012,97.04000091552734,0.002224766984353733
2018-12-13,236.6243438720703,5,2,6.9871970132522065,2.91,225400.0,20.649999618530277,0.3594167189588618,0.16000000000000014,97.05999755859376,0.002222982341858675
2018-12-14,232.25518798828125,5,2,6.956328360275773,2.89,224750.0,21.6299991607666,0.36097487457522714,0.16000000000000014,97.44000244140624,0.002231608693794368
2018-12-17,227.69873046875,5,2,6.883803900723982,2.86,224550.0,24.520000457763672,0.3602374581034339,0.1599999999999997,97.0999984741211,0.002206990513948397
2018-12-18,227.4490203857422,5,2,6.829872314172039,2.82,224350.0,25.57999992370605,0.36013252025228065,0.16999999999999993,97.13999938964844,0.002138168514423196
2018-12-19,224.04281616210935,5,2,6.841205219219981,2.77,223950.0,25.57999992370605,0.359862104615787,0.14000000000000012,97.04000091552734,0.0021735484170246023
2018-12-20,220.3959045410156,5,2,6.677797665569331,2.79,223550.0,28.3799991607666,0.36005561115008966,0.1200000000000001,96.27999877929688,0.0021383348804452844
2018-12-21,215.8800811767578,5,2,6.58682032279706,2.79,223150.0,30.11000061035156,0.36105657815210535,0.16000000000000014,96.95999908447266,0.0021363054974842107
2018-12-24,210.1758728027344,5,2,6.4732752893047,2.74,223300.0,36.06999969482422,0.36126556782061614,0.1900000000000004,96.5500030517578,0.002105325401652259
2018-12-26,220.79495239257807,5,2,6.667542001257706,2.81,222850.0,30.40999984741211,0.35945114235517894,0.20000000000000018,97.0500030517578,0.0021340214407875287
2018-12-27,222.49008178710935,5,2,6.727374523600421,2.77,222400.0,29.959999084472656,0.359919718046157,0.20999999999999996,96.4800033569336,0.0020883895068514384
2018-12-28,222.203125,5,2,6.655345685592668,2.72,221950.0,28.34000015258789,0.359472752388633,0.20000000000000018,96.38999938964844,0.0020931321585405203
2018-12-31,224.14938354492188,5,2,6.744577797974472,2.69,222000.0,25.420000076293945,0.35922048646637333,0.20999999999999996,96.16999816894533,0.0020558553708810703
2019-01-02,224.38253784179688,5,2,6.7343525904066,2.66,222050.0,23.21999931335449,0.3590435490081219,0.16000000000000014,96.81999969482422,0.0020491803278688526
2019-01-03,219.02813720703125,5,2,6.695037802995322,2.56,222350.0,25.450000762939453,0.3607016343895332,0.16999999999999993,96.30999755859376,0.0019898589563725746
2019-01-04,226.36463928222656,5,2,6.703120536275561,2.67,222650.0,21.3799991607666,0.3606087697951194,0.16999999999999993,96.19000244140624,0.0020671241035178562
2019-01-07,228.14947509765625,5,2,6.740688136525046,2.7,222300.0,21.399999618530277,0.36153304266103725,0.17000000000000037,95.70999908447266,0.002052377939237768
2019-01-08,230.2930145263672,5,2,6.778459766478036,2.73,221950.0,20.46999931335449,0.3620315822121516,0.1499999999999999,95.9000015258789,0.0020733324118048617
2019-01-09,231.3692626953125,5,2,6.69116118309825,2.74,222800.0,19.979999542236328,0.36289868057911434,0.18000000000000016,95.22000122070312,0.0020646861398103153
2019-01-10,232.18544006347656,5,2,6.667187340826514,2.74,223650.0,19.5,0.36382355869498284,0.18000000000000016,95.54000091552734,0.002057678983512098
2019-01-11,232.275146484375,5,2,6.702515251117828,2.71,224500.0,18.190000534057617,0.3639485444592647,0.16000000000000014,95.66999816894533,0.0020740425477191933
2019-01-14,230.8580017089844,5,2,6.717699302178051,2.71,225000.0,19.06999969482422,0.36419844396811263,0.18000000000000016,95.58999633789062,0.0020522069620584893
2019-01-15,233.5038909912109,5,2,6.747913285083906,2.72,225500.0,18.600000381469727,0.36282557612731337,0.1900000000000004,95.97000122070312,0.0020607216294114303
2019-01-16,234.06890869140625,5,2,6.682091293667082,2.73,225550.0,19.040000915527344,0.3628530815635524,0.18000000000000016,96.05999755859376,0.0020853980279302476
2019-01-17,235.84475708007807,5,2,6.703478940277348,2.75,225600.0,18.059999465942383,0.36348269012511525,0.18999999999999995,96.06999969482422,0.002091402050878169
2019-01-18,238.9837646484375,5,2,6.760002399790407,2.79,225650.0,17.799999237060547,0.36416408718149107,0.16999999999999993,96.33999633789062,0.002139233460237834
